"","V1"
"就只有這樣而已",1
"就只能租屋了呢",1
"就叫uber或",1
"就叫她來我的房",1
"就可以上募資買",1
"就可以上面煮飯",1
"就可以不用考慮",1
"就可以不用跟老",1
"就可以充滿刺激",1
"就可以回來的接",1
"就可以安心養老",1
"就可以沒事他們",1
"就可以生了多簡",1
"就可以認為是她",1
"就可以過平靜日",1
"就可以開始考慮",1
"就可損失X億日",1
"就台丸同胞也拜",1
"就同居啊定期去",1
"就啦不然在台灣",1
"就喜歡結果生了",1
"就回去不然大家",1
"就因為他散漫的",1
"就因為有遺傳疾",1
"就因為身體因素",1
"就在分手就好有",1
"就大部份時間都",1
"就大鳴大放從中",1
"就好不想生要嫁",1
"就好了但上班族",1
"就好了呀我覺得",1
"就好了有什麼理",1
"就好只要不棄養",1
"就好我早就知道",1
"就好我曾經也是",1
"就好有的人不會",1
"就好花費驚人其",1
"就好讓下一代不",1
"就好還有生完小",1
"就婚後再看看囉",1
"就學等等補助女",1
"就害怕懷孕生小",1
"就寫著男友名字",1
"就對了你有意見",1
"就對了照著他們",1
"就對於生小孩這",1
"就對自己沒信心",1
"就小孩可以愛但",1
"就小很多不用考",1
"就希望養一個小",1
"就幫忙照顧同父",1
"就幫我們顧小孩",1
"就幹嘛想去哪裡",1
"就很不錯了剩下",1
"就很敷衍哼哼哈",1
"就很有錢全職一",1
"就很熱心要介紹",1
"就很累了HEY",1
"就得再分一半給",1
"就必需認真評估",1
"就悶不吭聲想說",1
"就想起之前跟鄰",1
"就想辦法搞掉單",1
"就感但我的狗狗",1
"就感還是可以很",1
"就應該至少做到",1
"就打死不要喝下",1
"就打還有因為工",1
"就找到了一個不",1
"就拿去交易海期",1
"就挺過去了不是",1
"就捐給家扶捐到",1
"就提到她和老公",1
"就提過所以略懷",1
"就換了個話題聊",1
"就撂下一句我不",1
"就擺明說不願意",1
"就斷不了的看到",1
"就是8個小時漲",1
"就是一人飽全家",1
"就是一個健全的",1
"就是一個機會你",1
"就是一定有什麼",1
"就是一定要生小",1
"就是一直吵架我",1
"就是一般的中產",1
"就是一連串的選",1
"就是一點也不後",1
"就是不婚不生爸",1
"就是不對的我覺",1
"就是不想怎麼補",1
"就是不想畫在紙",1
"就是不能單身單",1
"就是不負責任連",1
"就是不願意負擔",1
"就是了XD列一",1
"就是了不過如果",1
"就是了直到現在",1
"就是了結婚也可",1
"就是人生至少會",1
"就是以家人為中",1
"就是低薪廢柴或",1
"就是你以有沒有",1
"就是你晚輩忤逆",1
"就是來買這些服",1
"就是優點小孩哭",1
"就是兩人討論要",1
"就是典型窮父母",1
"就是到底為什麼",1
"就是前幾代在環",1
"就是受苦所以你",1
"就是只給我自己",1
"就是可能打個噴",1
"就是啊生小孩是",1
"就是因為這種想",1
"就是在地獄單身",1
"就是在浪費他的",1
"就是在社會上會",1
"就是基於內建父",1
"就是外國人例如",1
"就是好父母嗎如",1
"就是姪女當了乾",1
"就是婦女你要付",1
"就是媽媽了媽媽",1
"就是存錢養老退",1
"就是家裡有個不",1
"就是小孩子當作",1
"就是少繳稅其實",1
"就是希望雙方婚",1
"就是很可憐連買",1
"就是得為小孩奉",1
"就是得生維持社",1
"就是從不偷懶的",1
"就是忍人所不能",1
"就是想生育小孩",1
"就是想盧小你的",1
"就是想盧小你而",1
"就是想要有一個",1
"就是想要照顧父",1
"就是愛孩子內建",1
"就是應該的給他",1
"就是應變的天才",1
"就是成為一個好",1
"就是我已經跨到",1
"就是我的人生不",1
"就是房價太高如",1
"就是所謂的so",1
"就是所謂長輩給",1
"就是打工認識的",1
"就是整天在享受",1
"就是整天都在滑",1
"就是會變成這樣",1
"就是會鬆你運動",1
"就是有很大的機",1
"就是有講好不生",1
"就是有錢的直接",1
"就是朋友跟她男",1
"就是殺掉一條生",1
"就是每年過年都",1
"就是求偶生小孩",1
"就是沒了要合成",1
"就是沒好處根據",1
"就是活生生的窮",1
"就是準備個10",1
"就是為了下一代",1
"就是為了找個真",1
"就是為何我不是",1
"就是無私的母愛",1
"就是無論是不是",1
"就是犧牲了家庭",1
"就是生了之後養",1
"就是生完小孩骨",1
"就是生活負擔重",1
"就是生物的本能",1
"就是短命十年然",1
"就是種超想要小",1
"就是肥不起來你",1
"就是自由的不過",1
"就是自私罷了妳",1
"就是要休息呀才",1
"就是要你擦你給",1
"就是要快點讓小",1
"就是要拿出生命",1
"就是要有覺悟本",1
"就是要維持十年",1
"就是要講嚴重一",1
"就是要這樣你沒",1
"就是要靠自己啊",1
"就是要養父母你",1
"就是見招拆招我",1
"就是說假設年紀",1
"就是諷刺這種社",1
"就是貴在不需要",1
"就是買房買車買",1
"就是買間2房1",1
"就是跟小朋友玩",1
"就是辛苦不討好",1
"就是這樣反正人",1
"就是連生病的權",1
"就是選有經濟實",1
"就是那種沒想太",1
"就是重新受辱現",1
"就是防老阿看到",1
"就是降低生活品",1
"就更好笑了小孩",1
"就會乖乖的畫在",1
"就會去你家破門",1
"就會叫你母咪母",1
"就會多繳一些稅",1
"就會想生了啦你",1
"就會想繁衍後代",1
"就會想要生這種",1
"就會想辦法去多",1
"就會抱這是我該",1
"就會改變但至少",1
"就會有不少留言",1
"就會有光明的終",1
"就會有辦法了現",1
"就會有辦法的論",1
"就會渴望有一個",1
"就會聽話嗎不可",1
"就會自己洗澡上",1
"就會變不值錢想",1
"就會越來越不想",1
"就會這樣嗎還是",1
"就會造成兩邊都",1
"就會順勢結婚了",1
"就會養出孫x左",1
"就有一人是有錢",1
"就有不同的挑戰",1
"就有了當時在T",1
"就有保存期限的",1
"就有可能斷掉感",1
"就有女生不想生",1
"就有忍術天分小",1
"就有發展遲緩醫",1
"就有講過男方自",1
"就有高級套房住",1
"就業結婚以後家",1
"就正在實施請自",1
"就死掉了會不會",1
"就比讀書重要從",1
"就決定單身一輩",1
"就決定好了先不",1
"就決定好人的伴",1
"就決定這輩子不",1
"就沒了因為有時",1
"就沒傳宗接代的",1
"就沒名牌衣櫃除",1
"就沒想要結婚生",1
"就沒有必須要偉",1
"就沒東西吃看到",1
"就沒用的裝潢上",1
"就沒這些疑慮了",1
"就沒零用錢家裡",1
"就混過去了畢竟",1
"就滅亡了個中滋",1
"就漏尿運動是對",1
"就為老公生一個",1
"就煩個沒完自己",1
"就現代來說不婚",1
"就生一個就好花",1
"就生不行就不要",1
"就生了所以有自",1
"就生了結果先生",1
"就生出來了人口",1
"就生沒關係這個",1
"就當作我在碎碎",1
"就當奶爸結果不",1
"就瘋狂跟在後面",1
"就看電視或是看",1
"就真的沒什麼好",1
"就真的沒結婚但",1
"就知道我為什麼",1
"就知道我討厭小",1
"就知道是的她聽",1
"就知道殘酷的事",1
"就知道生完是這",1
"就知道要幫我報",1
"就知道靠自己這",1
"就確定以後會奉",1
"就種健康田覺得",1
"就穩妥等回歸了",1
"就空洞了最近畢",1
"就穿小孩開始打",1
"就立定志願不生",1
"就笑笑鄰居可能",1
"就等著看著你眼",1
"就算不會忍樹跟",1
"就算了人家不想",1
"就算了反正他娶",1
"就算了因為是到",1
"就算了感覺他也",1
"就算了畢竟就真",1
"就算了說不定讓",1
"就算了還一直變",1
"就算你像郭董說",1
"就算你病倒還是",1
"就算到了適婚年",1
"就算原本不想生",1
"就算台灣只剩下",1
"就算在這種條件",1
"就算婚姻不幸福",1
"就算年收好幾百",1
"就算擦不乾淨我",1
"就算是有錢人一",1
"就算有分班也是",1
"就算決定不結婚",1
"就算生出天使寶",1
"就算經濟ok也",1
"就算蜉蝣壽命只",1
"就算被刁難也不",1
"就算非常愛小孩",1
"就累到不行小孩",1
"就累死到最後我",1
"就結婚生子當然",1
"就結婚生子買房",1
"就肯定找得到了",1
"就能大大升級想",1
"就能超越的對我",1
"就至少一千萬因",1
"就花一百五十萬",1
"就花多少每年都",1
"就被傷害如果上",1
"就被小孩綁住但",1
"就被我爸媽要求",1
"就被打了兩次說",1
"就被拖累一輩子",1
"就被桶上一刀那",1
"就被男方拜託去",1
"就要一直擦一直",1
"就要五萬上下才",1
"就要再三思再來",1
"就要吃飯不吃就",1
"就要想辦法自己",1
"就要自己賺所以",1
"就要花一堆補習",1
"就要花十幾萬目",1
"就要被送去讀漳",1
"就要補她零用錢",1
"就要講清楚我不",1
"就要負責我不想",1
"就要跟大陸統一",1
"就要跟我一樣狂",1
"就要退伍去工作",1
"就要養你這種垃",1
"就覺得16歲過",1
"就覺得30生小",1
"就覺得人生充滿",1
"就覺得但花費到",1
"就覺得你們根本",1
"就覺得其實這個",1
"就覺得呵呵下面",1
"就覺得夠了身邊",1
"就覺得好頭痛如",1
"就覺得得很期待",1
"就覺得我寧可不",1
"就覺得我有在帶",1
"就覺得自己怎麼",1
"就解決了有錢人",1
"就該承擔這樣要",1
"就該結婚生小孩",1
"就誕生惹d<U",1
"就說她覺得這樣",1
"就說現在生育率",1
"就請菲傭不要因",1
"就講好也很難說",1
"就變不好年輕人",1
"就讓兒子女兒帶",1
"就讓台灣經濟更",1
"就買什麼我一個",1
"就買房子反正不",1
"就買甚麼去日本",1
"就貼個扣繳憑單",1
"就走了沒生小孩",1
"就越不可能輕易",1
"就越來越少聯絡",1
"就跟你喜歡吃蛋",1
"就跟國中生吵著",1
"就跟鄉民一樣啊",1
"就轉移到別人身",1
"就這樣GG去了",1
"就這樣啦為什麼",1
"就這樣而已嗎好",1
"就連一個都沒看",1
"就連唯一會的體",1
"就連父母也會一",1
"就連裘莉也是做",1
"就過了我是非常",1
"就選情了可是我",1
"就還是要負責任",1
"就還有台男普遍",1
"就錢跟精子然後",1
"就錯了除非你完",1
"就開始一直吵鬧",1
"就開始了之後就",1
"就開始接案了關",1
"就開始為反對而",1
"就開始被催生目",1
"就開始貧窮世襲",1
"就關掉網拍衣服",1
"就離職了改去當",1
"就順利多了開始",1
"就類似這樣吧人",1
"就髒了XD然後",1
"就高齡產婦以上",1
"尼小孩竟然反應",1
"尼未來十年我們",1
"尾和額頭雨後春",1
"尾就當作我在碎",1
"尾然後他會拿起",1
"尾聲多分少分都",1
"尿尿很髒沙子也",1
"尿布因為你衰老",1
"尿布錢尤其目前",1
"尿很髒沙子也是",1
"尿病的高血壓的",1
"尿運動是對於沒",1
"尿酸一個七十公",1
"尿酸一起手牽手",1
"尿酸告訴你你通",1
"尿酸很恐怖不然",1
"尿酸怎麼可以輕",1
"尿養小孩長大就",1
"局不服務你這麼",1
"局外人就被男方",1
"屁一堆無病呻吟",1
"屁孩教育品格應",1
"屁竭盡所能的去",1
"屁股變大因為我",1
"屁股變大我自己",1
"屁股這種事情一",1
"屁股還錢等因為",1
"屁錢乖乖存下來",1
"居也說他是她姪",1
"居倒數的222",1
"居另負擔基本的",1
"居可能發現我不",1
"居啊定期去他房",1
"居在聊天途中鄰",1
"居多沒那個能力",1
"居多那麼想生的",1
"居婚周末婚等維",1
"居然被老公傳染",1
"居的老公也湊過",1
"居老公說小孩生",1
"屆30大關身邊",1
"屈一直壓抑著比",1
"屈就還有台男普",1
"屈服嗎為什麼要",1
"屈求全八成不會",1
"屋了呢雙北的房",1
"屋整體預算也會",1
"屋族過兩人世界",1
"屋族適合生養小",1
"屋老了就種健康",1
"屎一直到死這樣",1
"屎啦所以喜不喜",1
"屎在褲子上我老",1
"屎愛情付出到甚",1
"屎把尿養小孩長",1
"屎的屁股這種事",1
"屎的愛情我就為",1
"屏東鄉下但是我",1
"展不錯一個歪掉",1
"展不錯可能是唸",1
"展只要他夠努力",1
"展期但是選擇回",1
"展過著自己喜歡",1
"展遲緩醫生建議",1
"層一樣多娶多生",1
"層你還有時間有",1
"層為主結果很容",1
"層的女性會這樣",1
"層的撕裂很多底",1
"層的這些群體成",1
"屬於媽媽的好故",1
"屬於我的家所以",1
"屬歡慶的場合齋",1
"山下海他還說是",1
"山了再見迪士尼",1
"山喔有樹蔭有風",1
"山滿谷最近辦公",1
"山裝備也只好默",1
"岳母都在同縣市",1
"峰時全力拼事業",1
"島受苦向我也不",1
"島叫但說實在生",1
"島鬼島叫但說實",1
"崇回復一夫多妻",1
"崛起女生可以養",1
"崩潰但多少會影",1
"崩潰只因為這對",1
"崩潰情形都講得",1
"崩潰我和弟弟受",1
"崩潰看在眼裡會",1
"崩潰范范范瑋琪",1
"巔峰時全力拼事",1
"川普雖然很有錢",1
"工作solo男",1
"工作一天有都在",1
"工作一整天睡前",1
"工作上花大把時",1
"工作不出1個月",1
"工作了十幾年了",1
"工作了因為他的",1
"工作了而他還在",1
"工作什麼時候要",1
"工作但是現在生",1
"工作但看過太多",1
"工作佔去大部分",1
"工作兩人下班時",1
"工作最近他女兒",1
"工作到65歲共",1
"工作到六十五歲",1
"工作十六小時也",1
"工作及身材上的",1
"工作和家庭的兼",1
"工作唸書歪掉的",1
"工作因為隱約感",1
"工作在家待了半",1
"工作壓力一來奶",1
"工作太累需要休",1
"工作女人更不覺",1
"工作就有了當時",1
"工作就順利多了",1
"工作常常沒有吃",1
"工作幾年除了之",1
"工作廠商也會來",1
"工作很多哪天兩",1
"工作或是從中獲",1
"工作打入上流社",1
"工作操不用說壓",1
"工作時客戶H談",1
"工作時表明了之",1
"工作時間錢更少",1
"工作有穩定收入",1
"工作有錢上網屁",1
"工作沒事亂辭職",1
"工作為什麼要生",1
"工作然後結婚生",1
"工作生活圈太小",1
"工作生活工作生",1
"工作生活留下一",1
"工作男方賺錢我",1
"工作的事件其中",1
"工作的時候正好",1
"工作的欸我扛著",1
"工作經濟等我覺",1
"工作花太多時間",1
"工作誰陪他平常",1
"工作賺錢把錢存",1
"工作起薪五百萬",1
"工作這麼累下班",1
"工作還比較恰當",1
"工作還算穩定算",1
"工作那天工作時",1
"工作閒著沒事現",1
"工作關係必須常",1
"工作隔壁的同事",1
"工具人到現在嘲",1
"工半讀養家養我",1
"工多少賺生活費",1
"工廠老闆壓榨師",1
"工時長有值班晚",1
"工減少會造成產",1
"工的漂亮女孩點",1
"工看到不少受虐",1
"工自由安排每天",1
"工試管的為什麼",1
"工認識的又不是",1
"工認識的朋友生",1
"左右最多只能付",1
"左右總存款不多",1
"左右美麗又善解",1
"左右至於那些想",1
"左腳的水晶鞋失",1
"左這樣屁孩教育",1
"差500萬千萬",1
"差上一代還會教",1
"差不多不想結婚",1
"差不多了就一起",1
"差不多但是我失",1
"差不多吧只是我",1
"差不多因為她們",1
"差不多我只知道",1
"差不多聽得懂人",1
"差不然真的喜歡",1
"差了那如果不生",1
"差你們很多大概",1
"差信傳媒信傳媒",1
"差別太大了本來",1
"差別待遇但太多",1
"差啊你的愛情品",1
"差帶小孩累炸4",1
"差想跟她們結婚",1
"差我三四歲而已",1
"差時順便帶去的",1
"差更是讓我震驚",1
"差每次看到他們",1
"差爸媽甚至不支",1
"差生下來也只是",1
"差男友知道我家",1
"差異5財力等外",1
"差異有錢好辦事",1
"差的真不是錢把",1
"差的都敢生為什",1
"差距了搞得現在",1
"差距同時也只有",1
"差距貧窮世襲富",1
"差黑心食品多垃",1
"差點把眼白翻到",1
"差點沒瘋掉我有",1
"己一個人去電影",1
"己一個人多快活",1
"己一個人的時候",1
"己一起不快樂這",1
"己一點這種感覺",1
"己不夠好也覺得",1
"己不富裕很窮因",1
"己不希望成為高",1
"己不是皇室家族",1
"己不然就要跟我",1
"己也不一定能達",1
"己也不敢生因為",1
"己也到這個階段",1
"己也感覺的到似",1
"己也是被生出來",1
"己也是醫生2有",1
"己也有問題太忙",1
"己也有責任啊也",1
"己也正在想辦法",1
"己也沒小孩人都",1
